source,target1,target2,method,category,type,race,gender,path,Unnamed: 9,zip_path,local_path
id01211,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),men,00023_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/men/id01211,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01211/00023_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01211/00023_fake.mp4
id01239,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),men,00280_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/men/id01239,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01239/00280_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id01239/00280_fake.mp4
id03525,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),men,00048_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/men/id03525,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id03525/00048_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id03525/00048_fake.mp4
id03668,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),men,00143_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/men/id03668,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id03668/00143_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id03668/00143_fake.mp4
id03678,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),men,00078_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/men/id03678,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id03678/00078_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id03678/00078_fake.mp4
id03757,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),men,00149_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/men/id03757,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id03757/00149_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id03757/00149_fake.mp4
id04034,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),men,00009_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/men/id04034,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id04034/00009_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id04034/00009_fake.mp4
id04073,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),men,00021_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/men/id04073,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id04073/00021_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id04073/00021_fake.mp4
id04216,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),men,00470_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/men/id04216,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id04216/00470_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id04216/00470_fake.mp4
id04219,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),men,00130_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/men/id04219,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id04219/00130_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id04219/00130_fake.mp4
id04221,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),men,00053_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/men/id04221,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id04221/00053_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/men/id04221/00053_fake.mp4
id00025,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00025_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00025,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00025/00025_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00025/00025_fake.mp4
id00097,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00162_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00097,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00097/00162_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00097/00162_fake.mp4
id00098,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00004_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00098,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00098/00004_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00098/00004_fake.mp4
id00100,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00028_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00100,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00100/00028_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00100/00028_fake.mp4
id00145,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00043_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00145,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00145/00043_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00145/00043_fake.mp4
id00180,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00206_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00180,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00180/00206_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00180/00206_fake.mp4
id00190,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00072_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00190,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00190/00072_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00190/00072_fake.mp4
id00231,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00037_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00231,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00231/00037_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00231/00037_fake.mp4
id00261,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00048_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00261,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00261/00048_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00261/00048_fake.mp4
id00272,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00195_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00272,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00272/00195_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00272/00195_fake.mp4
id00291,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00052_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00291,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00291/00052_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00291/00052_fake.mp4
id00381,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00030_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00381,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00381/00030_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00381/00030_fake.mp4
id00383,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00171_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00383,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00383/00171_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00383/00171_fake.mp4
id00385,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00439_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00385,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00385/00439_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00385/00439_fake.mp4
id00398,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00016_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00398,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00398/00016_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00398/00016_fake.mp4
id00418,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00052_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00418,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00418/00052_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00418/00052_fake.mp4
id00428,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00017_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00428,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00428/00017_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00428/00017_fake.mp4
id00431,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00039_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00431,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00431/00039_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00431/00039_fake.mp4
id00458,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00072_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00458,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00458/00072_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00458/00072_fake.mp4
id00462,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00143_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00462,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00462/00143_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00462/00143_fake.mp4
id00555,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00005_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00555,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00555/00005_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00555/00005_fake.mp4
id00575,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00092_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00575,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00575/00092_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00575/00092_fake.mp4
id00616,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00305_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00616,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00616/00305_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00616/00305_fake.mp4
id00618,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00195_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00618,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00618/00195_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00618/00195_fake.mp4
id00680,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00110_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00680,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00680/00110_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00680/00110_fake.mp4
id00752,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00340_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00752,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00752/00340_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00752/00340_fake.mp4
id00835,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00195_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00835,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00835/00195_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00835/00195_fake.mp4
id00841,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00078_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00841,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00841/00078_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00841/00078_fake.mp4
id00842,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00043_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00842,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00842/00043_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00842/00043_fake.mp4
id00848,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00028_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id00848,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00848/00028_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id00848/00028_fake.mp4
id01004,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00028_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id01004,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01004/00028_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01004/00028_fake.mp4
id01005,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00028_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id01005,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01005/00028_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01005/00028_fake.mp4
id01075,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00160_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id01075,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01075/00160_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01075/00160_fake.mp4
id01091,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00236_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id01091,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01091/00236_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01091/00236_fake.mp4
id01216,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00025_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id01216,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01216/00025_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01216/00025_fake.mp4
id01217,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00005_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id01217,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01217/00005_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01217/00005_fake.mp4
id01223,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00255_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id01223,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01223/00255_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01223/00255_fake.mp4
id01225,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00300_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id01225,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01225/00300_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01225/00300_fake.mp4
id01227,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00052_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id01227,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01227/00052_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01227/00052_fake.mp4
id01231,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00015_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id01231,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01231/00015_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01231/00015_fake.mp4
id01238,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00037_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id01238,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01238/00037_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01238/00037_fake.mp4
id01245,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00028_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id01245,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01245/00028_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01245/00028_fake.mp4
id01248,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00005_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id01248,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01248/00005_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id01248/00005_fake.mp4
id02464,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00002_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id02464,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id02464/00002_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id02464/00002_fake.mp4
id02466,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00136_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id02466,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id02466/00136_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id02466/00136_fake.mp4
id03556,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00043_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id03556,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id03556/00043_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id03556/00043_fake.mp4
id03605,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00048_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id03605,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id03605/00048_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id03605/00048_fake.mp4
id03696,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00160_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id03696,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id03696/00160_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id03696/00160_fake.mp4
id03707,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00055_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id03707,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id03707/00055_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id03707/00055_fake.mp4
id03781,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Caucasian (American),women,00113_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Caucasian (American)/women/id03781,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id03781/00113_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Caucasian (American)/women/id03781/00113_fake.mp4
id00056,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Asian (East),men,00028_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Asian (East)/men/id00056,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id00056/00028_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id00056/00028_fake.mp4
id00126,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Asian (East),men,00173_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Asian (East)/men/id00126,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id00126/00173_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id00126/00173_fake.mp4
id00560,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Asian (East),men,00041_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Asian (East)/men/id00560,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id00560/00041_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id00560/00041_fake.mp4
id00597,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Asian (East),men,00019_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Asian (East)/men/id00597,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id00597/00019_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id00597/00019_fake.mp4
id00740,fake.mp4,-,rtvc,B,RealVideo-FakeAudio,Asian (East),men,00015_fake.mp4,FakeAVCeleb/RealVideo-FakeAudio/Asian (East)/men/id00740,FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id00740/00015_fake.mp4,../data/raw/FakeAVCeleb_v1.2/RealVideo-FakeAudio/Asian (East)/men/id00740/00015_fake.mp4
